itemsets,support
"BAWANG BOMBAY KG, TOMAT GONDOL MERAH KG",0.0018958599709007538
"SUNPRIDE PISANG CAVENDISH, TOMAT GONDOL MERAH KG",0.0022485781050218243
BAWANG BOMBAY KG,0.011419249592169658
"BAWANG BOMBAY KG, MUSHROOM ENOKI 100 GR",0.0010140646355980777
"BAWANG BOMBAY KG, SUNPRIDE PISANG CAVENDISH",0.0011904237026586129
"BAWANG BOMBAY KG, CHICKEN BREAST BONELESS KG",0.0015431418367796833
BCC AMERICANO,0.011463339358934791
"BCC AMERICANO, BCC CAPPUCCINO",0.0012345134694237469
BCC ARTISAN SOURDOUGH,0.011551518892465059
POP MIE AYAM 57GR,0.011816057493055861
"LE MINERALE 1500ML, POP MIE AYAM 57GR",0.001410872536484282
"AQUA MINERAL WATER 1500ML, POP MIE AYAM 57GR",0.002072219037961289
"MANGGIS, POP MIE AYAM 57GR",0.002601296239142895
MERUBALI COCONUT CHIPS CHOCOLATE 50GR,0.011948326793351264
RTE-P CHICKEN BREAST BBQ,0.0122569551607072
"RTE-P CHICKEN BREAST BBQ, RTE-P CHICKEN YAKITORI",0.0021603985714915568
"RTE-P CHICKEN BREAST BBQ, RTE-P POTATO WEDGES",0.0022044883382566906
"RTE SALAD BUFFET PEPITO, RTE-P CHICKEN BREAST BBQ",0.003747630175036374
BCC RAISIN DANISH,0.013711917463956615
"BCC DONUT CHEESE, BCC RAISIN DANISH",0.0011904237026586129
"BCC RAISIN DANISH, BCC SUISSE DANISH",0.0018076804373704863
"BCC CROISSANT PLAIN 60GR, BCC RAISIN DANISH",0.002072219037961289
"BCC CHOCOLATINE, BCC RAISIN DANISH",0.0024690269388474937
"BCC ALMOND CROISSANT, BCC RAISIN DANISH",0.002601296239142895
RTE-P CHICKEN ROASTED,0.014152815131607955
"RTE-P CHICKEN ROASTED, SUNPRIDE PISANG CAVENDISH",0.0010140646355980777
"RTE-P CHICKEN ROASTED, RTE-P CHICKEN YAKITORI",0.001410872536484282
"RTE SALAD BUFFET PEPITO, RTE-P CHICKEN ROASTED",0.0029540143732639653
BCC SUISSE DANISH,0.014152815131607955
"BCC SUISSE DANISH, RTE SALAD BUFFET PEPITO",0.0010140646355980777
"BCC DONUT CHEESE, BCC SUISSE DANISH",0.0010581544023632115
"BCC CAPPUCCINO, BCC SUISSE DANISH",0.00092588510206781
"BCC CROISSANT PLAIN 60GR, BCC SUISSE DANISH",0.0011904237026586129
"BCC CHOCOLATINE, BCC SUISSE DANISH",0.0019399497376658878
"BCC ALMOND CROISSANT, BCC SUISSE DANISH",0.00277765530620343
BCC BANANA CAKE SLICE,0.014902341166615228
"BCC BANANA CAKE SLICE, BCC DONUT SPRINKLE",0.0011022441691283453
"BCC BANANA CAKE SLICE, BCC DONUT CHOCOLATE",0.001146333935893479
"BCC BANANA CAKE SLICE, BCC DONUT CHEESE",0.0014990520700145496
BCC CHOCOLATINE,0.014946430933380363
"BCC CHOCOLATINE, BCC DONUT CHEESE",0.0010581544023632115
"BCC CHOCOLATINE, BCC DONUT SPRINKLE",0.0011904237026586129
"BCC CAPPUCCINO, BCC CHOCOLATINE",0.001146333935893479
"BCC ALMOND CROISSANT, BCC CHOCOLATINE",0.002821745072968564
"BCC CHOCOLATINE, BCC CROISSANT PLAIN 60GR",0.0029099246064988316
DRAGON FRUIT MERAH,0.015122790000440898
"DRAGON FRUIT MERAH, SEMANGKA MERAH NB",0.0013667827697191482
"DRAGON FRUIT MERAH, MANGGIS",0.0030862836735593667
"DRAGON FRUIT MERAH, SUNPRIDE PISANG CAVENDISH",0.0036153608747409726
RTE-P POTATO WEDGES,0.01560777743485737
"RTE SALAD BUFFET PEPITO, RTE-P POTATO WEDGES",0.004188527842687712
"RTE SALAD BUFFET PEPITO, RTE-P CHICKEN YAKITORI, RTE-P POTATO WEDGES",0.0015872316035448174
"RTE-P CHICKEN YAKITORI, RTE-P POTATO WEDGES",0.0065252854812398045
BCC CROISSANT PLAIN 60GR,0.01560777743485737
"BCC CROISSANT PLAIN 60GR, BCC DONUT CHOCOLATE",0.0010140646355980777
"BCC CAPPUCCINO, BCC CROISSANT PLAIN 60GR",0.0012786032361888806
"BCC ALMOND CROISSANT, BCC CROISSANT PLAIN 60GR",0.0020281292711961554
LE MINERALE 600ML,0.015651867201622503
"LE MINERALE 600ML, SUNPRIDE PISANG CAVENDISH",0.0014990520700145496
"LE MINERALE 600ML, RTE SALAD BUFFET PEPITO",0.0020281292711961554
FRUIT BOX 20 NEW,0.015916405802213308
"FRUIT BOX 20 NEW, RTE-P CHICKEN YAKITORI",0.0015431418367796833
"FRUIT BOX 20 NEW, SUNPRIDE PISANG CAVENDISH",0.0017195009038402187
"FRUIT BOX 20 NEW, RTE SALAD BUFFET PEPITO",0.0020281292711961554
BCC DONUT CHEESE,0.015916405802213308
"BCC ALMOND CROISSANT, BCC DONUT CHEESE",0.0015431418367796833
"BCC DONUT CHEESE, BCC DONUT SPRINKLE",0.004717605043869318
"BCC DONUT CHEESE, BCC DONUT CHOCOLATE, BCC DONUT SPRINKLE",0.00185177020413562
"BCC DONUT CHEESE, BCC DONUT CHOCOLATE",0.004982143644460121
MUSHROOM ENOKI 100 GR,0.016842290904281118
"MUSHROOM ENOKI 100 GR, RTE SALAD BUFFET PEPITO",0.0010581544023632115
"MUSHROOM ENOKI 100 GR, SUNPRIDE PISANG CAVENDISH",0.0012786032361888806
LE MINERALE 1500ML,0.01803271460693973
"LE MINERALE 1500ML, MANGGIS",0.0012345134694237469
"LE MINERALE 1500ML, SUNPRIDE PISANG CAVENDISH",0.0014549623032494158
"LE MINERALE 1500ML, RTE SALAD BUFFET PEPITO",0.0015431418367796833
BCC DONUT CHOCOLATE,0.018120894140469995
"BCC ALMOND CROISSANT, BCC DONUT CHOCOLATE",0.0012345134694237469
"BCC DONUT CHOCOLATE, BCC DONUT SPRINKLE",0.00555531061240686
BCC ALMOND CROISSANT,0.020281292711961555
"BCC ALMOND CROISSANT, RTE SALAD BUFFET PEPITO",0.0010581544023632115
"BCC ALMOND CROISSANT, BCC DONUT SPRINKLE",0.0010581544023632115
"BCC ALMOND CROISSANT, BCC CAPPUCCINO",0.0014990520700145496
CHICKEN BREAST BONELESS KG,0.02036947224549182
"CHICKEN BREAST BONELESS KG, RTE SALAD BUFFET PEPITO",0.0011904237026586129
"CHICKEN BREAST BONELESS KG, SUNPRIDE PISANG CAVENDISH",0.0018958599709007538
SEMANGKA MERAH NB,0.020545831312552356
"RTE SALAD BUFFET PEPITO, SEMANGKA MERAH NB",0.0011022441691283453
"SEMANGKA MERAH NB, SUNPRIDE PISANG CAVENDISH",0.00335082227415017
BCC CAPPUCCINO,0.021030818746968827
"BCC CAPPUCCINO, RTE SALAD BUFFET PEPITO",0.0012345134694237469
FRUIT CUT 30K,0.022133062916097172
"FRUIT CUT 30K, RTE-P CHICKEN YAKITORI",0.0013667827697191482
"FRUIT CUT 30K, RTE SALAD BUFFET PEPITO",0.002821745072968564
"FRUIT CUT 30K, SUNPRIDE PISANG CAVENDISH",0.0029099246064988316
BCC DONUT SPRINKLE,0.022309421983157707
AQUA MINERAL WATER 1500ML,0.022529870816983377
"AQUA MINERAL WATER 1500ML, RTE SALAD BUFFET PEPITO",0.001146333935893479
"AQUA MINERAL WATER 1500ML, AQUA MINERAL WATER 600ML",0.0019399497376658878
"AQUA MINERAL WATER 1500ML, MANGGIS",0.0024249371720823595
"AQUA MINERAL WATER 1500ML, SUNPRIDE PISANG CAVENDISH",0.0025131167056126275
AQUA MINERAL WATER 600ML,0.024028922886997928
"AQUA MINERAL WATER 600ML, MANGGIS",0.0010140646355980777
"AQUA MINERAL WATER 600ML, RTE-P CHICKEN YAKITORI",0.001146333935893479
"AQUA MINERAL WATER 600ML, SUNPRIDE PISANG CAVENDISH",0.00185177020413562
"AQUA MINERAL WATER 600ML, RTE SALAD BUFFET PEPITO",0.0032626427406199023
MANGGIS,0.024337551254353863
"MANGGIS, SUNPRIDE PISANG CAVENDISH",0.0020281292711961554
RTE-P CHICKEN YAKITORI,0.037344032450068336
"RTE-P CHICKEN YAKITORI, SUNPRIDE PISANG CAVENDISH",0.0015872316035448174
"RTE SALAD BUFFET PEPITO, RTE-P CHICKEN YAKITORI",0.012477403994532869
SUNPRIDE PISANG CAVENDISH,0.053348617785811916
"RTE SALAD BUFFET PEPITO, SUNPRIDE PISANG CAVENDISH",0.004761694810634451
RTE SALAD BUFFET PEPITO,0.08756227679555575
